year;location;environ;strain;family;set;spot;height;R8;planting;flower;maturity;lodging;yield;moisture;protein;oil;fiber;size;EID
2012;NE;NE_2012;DS11-03064;3;3B;3B_NE_2012;127;132;510;NA;919;1;5921;7.3;34.2;18.9;4.8;16;6
2012;NE;NE_2012;DS11-03065;3;3B;3B_NE_2012;121.92;130;510;NA;917;2;4816;7.5;35.1;18.5;4.8;14.8;6
2012;NE;NE_2012;DS11-03066;3;3B;3B_NE_2012;137.16;130;510;NA;917;2.5;6352;7.2;35.3;18.7;4.8;15;6
2012;NE;NE_2012;DS11-03067;3;3B;3B_NE_2012;116.84;130;510;NA;917;2;5212;7.5;35.2;17.7;4.9;14.3;6
2012;NE;NE_2012;DS11-03070;3;3B;3B_NE_2012;106.68;132;510;NA;919;3;5406;7.7;33.3;18.5;5;15.4;6
2012;NE;NE_2012;DS11-03071;3;3B;3B_NE_2012;129.54;132;510;NA;919;3;6244;7.1;34.2;19.8;4.7;17;6
2012;NE;NE_2012;DS11-03072;3;3B;3B_NE_2012;132.08;129;510;NA;916;3.5;4251;7.5;35.2;18.5;4.8;16.3;6
2012;NE;NE_2012;DS11-03074;3;3B;3B_NE_2012;111.76;131;510;NA;918;2;5573;8;33.6;19.7;4.8;17.5;6
2012;NE;NE_2012;DS11-03075;3;3B;3B_NE_2012;111.76;132;510;NA;919;1.5;4840;7.2;34.6;18.5;4.9;15.3;6
2012;NE;NE_2012;DS11-03076;3;3B;3B_NE_2012;104.14;125;510;NA;912;2.5;5387;7.2;32.1;19.9;4.9;15;6
2012;NE;NE_2012;DS11-03077;3;3B;3B_NE_2012;129.54;133;510;NA;920;3.5;4792;7.3;35.7;18.2;4.8;16;6
2012;NE;NE_2012;DS11-03078;3;3B;3B_NE_2012;139.7;137;510;NA;924;3;4860;7.3;34.9;18.7;4.8;16.6;6
2012;NE;NE_2012;DS11-03079;3;3B;3B_NE_2012;111.76;134;510;NA;921;2;5563;7.4;35.2;17.8;4.8;15;6
2012;NE;NE_2012;DS11-03080;3;3B;3B_NE_2012;111.76;133;510;NA;920;2;5978;7.2;34.2;18.9;4.9;17.2;6
2012;NE;NE_2012;DS11-03081;3;3B;3B_NE_2012;124.46;131;510;NA;918;2;5644;7.3;34;18.9;4.8;14.9;6
2012;NE;NE_2012;DS11-03082;3;3B;3B_NE_2012;109.22;128;510;NA;915;2;5324;7.2;34.7;18.6;4.8;15;6
2012;NE;NE_2012;DS11-03083;3;3B;3B_NE_2012;101.6;128;510;NA;915;2;5425;7.6;33.2;20.1;4.8;18.9;6
2012;NE;NE_2012;DS11-03084;3;3B;3B_NE_2012;121.92;131;510;NA;918;1;5380;7.7;33.2;19.7;4.8;17.2;6
2012;NE;NE_2012;DS11-03085;3;3B;3B_NE_2012;109.22;129;510;NA;916;3.5;5735;7.4;34.9;19.2;4.7;17.2;6
2012;NE;NE_2012;DS11-03086;3;3B;3B_NE_2012;124.46;134;510;NA;921;3.5;4711;8.1;34.9;18.8;4.8;14.4;6
2012;NE;NE_2012;DS11-03088;3;3B;3B_NE_2012;127;130;510;NA;917;2.5;4761;7.4;33.7;20.1;4.7;17.9;6
2012;NE;NE_2012;DS11-03089;3;3B;3B_NE_2012;127;136;510;NA;923;1.5;5654;7.5;34.1;19;4.8;16.4;6
2012;NE;NE_2012;DS11-04002;4;4A;4A_NE_2012;132.08;136;510;NA;923;1.5;6628;7.7;35.9;18;4.7;16;6
2012;NE;NE_2012;DS11-04003;4;4A;4A_NE_2012;124.46;130;510;NA;917;2;5314;7.8;35.3;18.4;4.8;17;6
2012;NE;NE_2012;DS11-04006;4;4A;4A_NE_2012;111.76;133;510;NA;920;3;5098;7.8;34.9;18.5;4.8;17;6
2012;NE;NE_2012;DS11-04007;4;4A;4A_NE_2012;114.3;128;510;NA;915;1;6316;7.8;34.8;18.7;4.8;15.9;6
2012;NE;NE_2012;DS11-04008;4;4A;4A_NE_2012;134.62;130;510;NA;917;1.5;6087;7.9;33.5;19.2;4.8;17.8;6
2012;NE;NE_2012;DS11-04009;4;4A;4A_NE_2012;111.76;135;510;NA;922;1.5;5175;8;34.6;18.4;4.8;16.9;6
2012;NE;NE_2012;DS11-04010;4;4A;4A_NE_2012;121.92;131;510;NA;918;1.5;4760;7.9;34.6;18.9;4.8;18;6
2012;NE;NE_2012;DS11-04012;4;4A;4A_NE_2012;124.46;133;510;NA;920;2.5;4865;8.5;34.8;19;4.8;17.1;6
2012;NE;NE_2012;DS11-04013;4;4A;4A_NE_2012;132.08;131;510;NA;918;3;5374;7.7;35.6;17.7;4.8;14;6
2012;NE;NE_2012;DS11-04015;4;4A;4A_NE_2012;111.76;130;510;NA;917;2;4712;7.8;35.8;17.6;4.8;13.6;6
2012;NE;NE_2012;DS11-04016;4;4A;4A_NE_2012;139.7;135;510;NA;922;3;4601;7.7;33.4;19.1;4.9;18.1;6
2012;NE;NE_2012;DS11-04017;4;4A;4A_NE_2012;124.46;134;510;NA;921;2;5504;8.1;34.3;19.2;4.8;16.2;6
2012;NE;NE_2012;DS11-04023;4;4A;4A_NE_2012;121.92;129;510;NA;916;2;5397;7.6;32.9;19.3;4.9;18.1;6
2012;NE;NE_2012;DS11-04027;4;4A;4A_NE_2012;116.84;131;510;NA;918;3;4409;7.8;33.4;18.8;4.9;14.5;6
2012;NE;NE_2012;DS11-04028;4;4A;4A_NE_2012;132.08;131;510;NA;918;2;6012;8;34.3;18.7;4.8;18.3;6
2012;NE;NE_2012;DS11-04029;4;4A;4A_NE_2012;121.92;128;510;NA;915;1.5;5005;7.6;34.3;18.9;4.8;14.3;6
2012;NE;NE_2012;DS11-04030;4;4A;4A_NE_2012;127;131;510;NA;918;1.5;5402;8;35;18.4;4.8;15.6;6
2012;NE;NE_2012;DS11-04032;4;4A;4A_NE_2012;129.54;134;510;NA;921;2;4510;7.7;34.8;18.4;4.8;13.9;6
2012;NE;NE_2012;DS11-04033;4;4A;4A_NE_2012;114.3;127;510;NA;914;1.5;5607;8;33.8;19.2;4.8;16;6
2012;NE;NE_2012;DS11-04035;4;4A;4A_NE_2012;142.24;131;510;NA;918;3;5124;7.8;34;18.7;4.9;16.9;6
2012;NE;NE_2012;DS11-04036;4;4A;4A_NE_2012;127;129;510;NA;916;1;5299;7.6;33.8;18.7;4.9;14.2;6
2012;NE;NE_2012;DS11-04037;4;4A;4A_NE_2012;116.84;132;510;NA;919;2;5862;8.1;34.6;18.9;4.8;16.4;6
2012;NE;NE_2012;DS11-04039;4;4A;4A_NE_2012;127;137;510;NA;924;4;3715;7.9;35.3;18.4;4.7;18.1;6
2012;NE;NE_2012;DS11-04040;4;4A;4A_NE_2012;119.38;135;510;NA;922;1.5;5541;7.7;34.3;18.8;4.8;16.8;6
2012;NE;NE_2012;DS11-04041;4;4A;4A_NE_2012;139.7;135;510;NA;922;2.5;5892;7.8;34.3;18.6;4.8;16.4;6
2012;NE;NE_2012;DS11-04043;4;4A;4A_NE_2012;127;131;510;NA;918;1.5;3960;7.6;36.5;17.3;4.8;13;6
2012;NE;NE_2012;DS11-04044;4;4A;4A_NE_2012;114.3;129;510;NA;916;1.5;4752;7.7;33.9;18.5;4.9;14.9;6
2012;NE;NE_2012;DS11-04045;4;4A;4A_NE_2012;124.46;131;510;NA;918;2;5785;7.6;34.9;18.6;4.8;16.1;6
2012;NE;NE_2012;DS11-04047;4;4A;4A_NE_2012;127;130;510;NA;917;3;4700;7.7;35.5;17.8;4.8;16.2;6
2012;NE;NE_2012;DS11-04048;4;4A;4A_NE_2012;139.7;136;510;NA;923;2.5;4811;7.8;34.2;18.7;4.9;16.3;6
2012;NE;NE_2012;DS11-04049;4;4A;4A_NE_2012;124.46;131;510;NA;918;2;6547;8.1;34.5;18.6;4.8;13.8;6
2012;NE;NE_2012;DS11-04050;4;4A;4A_NE_2012;119.38;135;510;NA;922;3;4738;7.9;35.9;17.8;4.8;16.5;6
2012;NE;NE_2012;DS11-04051;4;4A;4A_NE_2012;109.22;129;510;NA;916;1;4131;7.6;34.8;17.7;4.9;12.7;6
2012;NE;NE_2012;DS11-04053;4;4A;4A_NE_2012;111.76;129;510;NA;916;1.5;4395;7.7;33.9;18.8;4.9;14.2;6
2012;NE;NE_2012;DS11-04054;4;4B;4B_NE_2012;104.14;134;510;NA;921;1;5549;7.4;34.6;19;4.8;17.5;6
2012;NE;NE_2012;DS11-04055;4;4B;4B_NE_2012;121.92;136;510;NA;923;2.5;5625;7.4;33.4;19.1;4.9;17.8;6
2012;NE;NE_2012;DS11-04056;4;4B;4B_NE_2012;119.38;134;510;NA;921;1.5;6062;7.1;34.8;18.6;4.8;16.7;6
2012;NE;NE_2012;DS11-04058;4;4B;4B_NE_2012;109.22;133;510;NA;920;1.5;4911;7.2;32.9;19.4;4.9;13.9;6
2012;NE;NE_2012;DS11-04059;4;4B;4B_NE_2012;129.54;133;510;NA;920;1;4898;7.5;35.3;18.9;4.7;14.5;6
2012;NE;NE_2012;DS11-04060;4;4B;4B_NE_2012;127;137;510;NA;924;3;5016;7.6;35.4;18.6;4.7;17.1;6
2012;NE;NE_2012;DS11-04061;4;4B;4B_NE_2012;129.54;138;510;NA;925;2.5;5315;7.3;35.5;18.8;4.7;18.4;6
2012;NE;NE_2012;DS11-04062;4;4B;4B_NE_2012;104.14;136;510;NA;923;4;4758;7;33.7;18.7;4.9;13.8;6
2012;NE;NE_2012;DS11-04063;4;4B;4B_NE_2012;116.84;131;510;NA;918;1;5242;7.5;35;18.7;4.8;14.8;6
2012;NE;NE_2012;DS11-04064;4;4B;4B_NE_2012;121.92;137;510;NA;924;3;5054;7.6;35.2;19.1;4.7;16.8;6
2012;NE;NE_2012;DS11-04068;4;4B;4B_NE_2012;121.92;133;510;NA;920;1.5;5627;7.1;35.2;17.7;4.9;13.6;6
2012;NE;NE_2012;DS11-04069;4;4B;4B_NE_2012;119.38;133;510;NA;920;1;4701;7.2;32.7;19.7;4.8;14;6
2012;NE;NE_2012;DS11-04072;4;4B;4B_NE_2012;137.16;136;510;NA;923;2.5;4940;7.5;34.6;19.1;4.8;16;6
2012;NE;NE_2012;DS11-04073;4;4B;4B_NE_2012;121.92;133;510;NA;920;1.5;5068;7.5;33.4;19;4.9;15.9;6
2012;NE;NE_2012;DS11-04074;4;4B;4B_NE_2012;111.76;130;510;NA;917;2.5;6290;7.1;34.5;18.7;4.8;16.5;6
2012;NE;NE_2012;DS11-04075;4;4B;4B_NE_2012;121.92;136;510;NA;923;2;5538;7.6;34.7;18.6;4.8;15.7;6
2012;NE;NE_2012;DS11-04078;4;4B;4B_NE_2012;119.38;136;510;NA;923;2;5318;7.6;35.1;18.9;4.7;15;6
2012;NE;NE_2012;DS11-04079;4;4B;4B_NE_2012;124.46;134;510;NA;921;3;5103;7.2;34.2;18.6;4.9;15;6
2012;NE;NE_2012;DS11-04080;4;4B;4B_NE_2012;119.38;137;510;NA;924;2;6626;7.1;33.4;19.8;4.8;15.6;6
2012;NE;NE_2012;DS11-04082;4;4B;4B_NE_2012;111.76;133;510;NA;920;2;4689;7.7;36.1;18.5;4.7;14.4;6
2012;NE;NE_2012;DS11-04084;4;4B;4B_NE_2012;111.76;131;510;NA;918;1;4954;7.2;35.3;18.7;4.8;15.9;6
2012;NE;NE_2012;DS11-04085;4;4B;4B_NE_2012;114.3;135;510;NA;922;1;5811;7.6;35.9;18.4;4.7;15.3;6
2012;NE;NE_2012;DS11-04089;4;4B;4B_NE_2012;104.14;133;510;NA;920;1;5538;7.3;34;19.3;4.8;14.9;6
2012;NE;NE_2012;DS11-04090;4;4B;4B_NE_2012;109.22;127;510;NA;914;1;5318;7.2;33.5;18.4;4.9;13.3;6
2012;NE;NE_2012;DS11-04091;4;4B;4B_NE_2012;127;134;510;NA;921;1;4984;7.2;34.8;18.8;4.7;17.3;6
2012;NE;NE_2012;DS11-04092;4;4B;4B_NE_2012;114.3;131;510;NA;918;1;5331;7.5;34.2;19.2;4.8;15.7;6
2012;NE;NE_2012;DS11-04094;4;4B;4B_NE_2012;127;132;510;NA;919;1;4681;7.3;34.3;19;4.8;14.3;6
2012;NE;NE_2012;DS11-04095;4;4B;4B_NE_2012;129.54;136;510;NA;923;2;6313;7.2;33.7;19.3;4.8;19.2;6
2012;NE;NE_2012;DS11-04096;4;4B;4B_NE_2012;121.92;131;510;NA;918;2.5;5824;7.3;35.1;18.3;4.8;16.1;6
2012;NE;NE_2012;DS11-04097;4;4B;4B_NE_2012;109.22;134;510;NA;921;2;5202;7.2;35.4;18.2;4.8;14.4;6
2012;NE;NE_2012;DS11-04098;4;4B;4B_NE_2012;134.62;133;510;NA;920;2.5;5610;7.3;33.4;19;4.9;14.2;6
2012;NE;NE_2012;DS11-04099;4;4B;4B_NE_2012;124.46;135;510;NA;922;3;4619;7.3;34.8;19.2;4.7;14.6;6
2012;NE;NE_2012;DS11-04100;4;4B;4B_NE_2012;119.38;138;510;NA;925;2.5;5745;7.1;36.3;17.8;4.7;16.5;6
2012;NE;NE_2012;DS11-04101;4;4B;4B_NE_2012;119.38;136;510;NA;923;2.5;5638;7.4;35.9;18.2;4.7;16.7;6
2012;NE;NE_2012;DS11-04104;4;4B;4B_NE_2012;129.54;138;510;NA;925;3.5;4537;7.7;36.5;17.8;4.7;15.2;6
2012;NE;NE_2012;DS11-06001;6;6A;6A_NE_2012;124.46;135;510;NA;922;2;4847;8.1;34.7;18.6;4.8;14.8;6
2012;NE;NE_2012;DS11-06002;6;6A;6A_NE_2012;121.92;126;510;NA;913;1;5486;8;33.8;19.3;4.8;17;6
2012;NE;NE_2012;DS11-06003;6;6A;6A_NE_2012;124.46;131;510;NA;918;2;5555;7.7;34.3;18.7;4.8;18.3;6
2012;NE;NE_2012;DS11-06004;6;6A;6A_NE_2012;121.92;137;510;NA;924;2.5;4464;8.2;36;18.5;4.7;16.9;6
2012;NE;NE_2012;DS11-06005;6;6A;6A_NE_2012;116.84;130;510;NA;917;1;5320;7.8;33.3;19.1;4.9;14.5;6
2012;NE;NE_2012;DS11-06007;6;6A;6A_NE_2012;111.76;132;510;NA;919;1;5706;7.9;35;18.8;4.7;15.7;6
2012;NE;NE_2012;DS11-06008;6;6A;6A_NE_2012;106.68;131;510;NA;918;2;5358;8.2;33.6;19.2;4.8;16.1;6
2012;NE;NE_2012;DS11-06009;6;6A;6A_NE_2012;127;134;510;NA;921;2.5;5376;8.1;35.5;18.5;4.7;16.9;6
2012;NE;NE_2012;DS11-06010;6;6A;6A_NE_2012;114.3;131;510;NA;918;2.5;4067;8;36.6;18;4.7;16.1;6
2012;NE;NE_2012;DS11-06011;6;6A;6A_NE_2012;116.84;133;510;NA;920;2;6649;8;34.5;19.8;4.7;19.3;6
2012;NE;NE_2012;DS11-06014;6;6A;6A_NE_2012;116.84;131;510;NA;918;1;5705;8.2;34.1;19;4.8;17.3;6
2012;NE;NE_2012;DS11-06015;6;6A;6A_NE_2012;116.84;135;510;NA;922;2;5010;8;33.9;18.8;4.8;16.5;6
2012;NE;NE_2012;DS11-06016;6;6A;6A_NE_2012;127;135;510;NA;922;3;4907;8.2;36.6;18.3;4.6;15.4;6
2012;NE;NE_2012;DS11-06022;6;6A;6A_NE_2012;119.38;133;510;NA;920;1.5;5537;8.7;35.3;18.5;4.8;16.6;6
2012;NE;NE_2012;DS11-06027;6;6A;6A_NE_2012;111.76;131;510;NA;918;2;5804;8.3;34.8;18.4;4.8;15.9;6
2012;NE;NE_2012;DS11-06028;6;6A;6A_NE_2012;114.3;135;510;NA;922;3;4743;8.1;34.8;18.7;4.8;16.5;6
2012;NE;NE_2012;DS11-06029;6;6A;6A_NE_2012;127;133;510;NA;920;2;5878;8.2;32.8;19.5;4.8;15.4;6
2012;NE;NE_2012;DS11-06030;6;6A;6A_NE_2012;127;130;510;NA;917;1.5;5000;8.2;33.6;19.5;4.8;17.6;6
2012;NE;NE_2012;DS11-06035;6;6A;6A_NE_2012;127;131;510;NA;918;2;5241;8.3;34;19.1;4.8;17.2;6
2012;NE;NE_2012;DS11-06036;6;6A;6A_NE_2012;124.46;133;510;NA;920;2;5505;7.7;35.6;18.7;4.7;17;6
2012;NE;NE_2012;DS11-06041;6;6A;6A_NE_2012;116.84;135;510;NA;922;3.5;4760;8.7;36.1;18.1;4.7;15.9;6
2012;NE;NE_2012;DS11-06042;6;6A;6A_NE_2012;121.92;133;510;NA;920;2.5;4780;8.2;36.3;18;4.7;17.4;6
2012;NE;NE_2012;DS11-06046;6;6A;6A_NE_2012;132.08;131;510;NA;918;1.5;5643;7.8;35.8;17.7;4.8;14.9;6
2012;NE;NE_2012;DS11-06047;6;6A;6A_NE_2012;106.68;132;510;NA;919;1;5106;8.4;35;18.9;4.8;16.6;6
2012;NE;NE_2012;DS11-06048;6;6A;6A_NE_2012;116.84;135;510;NA;922;1.5;5854;8.1;34.3;18.7;4.8;15.9;6
2012;NE;NE_2012;DS11-06049;6;6B;6B_NE_2012;96.52;122;510;NA;909;1.5;3105;7.1;34.7;18.7;4.8;13.9;6
2012;NE;NE_2012;DS11-06050;6;6B;6B_NE_2012;106.68;128;510;NA;915;1.5;5311;7.8;34.1;19.6;4.7;16.1;6
2012;NE;NE_2012;DS11-06051;6;6B;6B_NE_2012;116.84;129;510;NA;916;2;4500;7.8;34.8;18.5;4.8;15;6
2012;NE;NE_2012;DS11-06052;6;6B;6B_NE_2012;109.22;129;510;NA;916;2.5;4972;7.7;36.7;18;4.7;15.5;6
2012;NE;NE_2012;DS11-06053;6;6B;6B_NE_2012;114.3;131;510;NA;918;2;4579;7.8;33.5;19.6;4.8;17.5;6
2012;NE;NE_2012;DS11-06054;6;6B;6B_NE_2012;124.46;131;510;NA;918;2;5442;7.8;34.4;18.4;4.9;15.9;6
2012;NE;NE_2012;DS11-06056;6;6B;6B_NE_2012;101.6;123;510;NA;910;1.5;4804;7.4;34.6;18.6;4.8;13.8;6
2012;NE;NE_2012;DS11-06059;6;6B;6B_NE_2012;96.52;124;510;NA;911;1;4433;7.4;34.1;19.9;4.7;14.1;6
2012;NE;NE_2012;DS11-06061;6;6B;6B_NE_2012;114.3;131;510;NA;918;2;4864;7.9;35.2;18.1;4.8;16;6
2012;NE;NE_2012;DS11-06062;6;6B;6B_NE_2012;99.06;125;510;NA;912;1;5187;7.8;35.1;18.5;4.8;15;6
2012;NE;NE_2012;DS11-06063;6;6B;6B_NE_2012;114.3;129;510;NA;916;1;5355;9.2;35.1;18.9;4.8;16.1;6
2012;NE;NE_2012;DS11-06064;6;6B;6B_NE_2012;109.22;123;510;NA;910;1.5;4789;7.5;34.8;18.9;4.8;14.7;6
2012;NE;NE_2012;DS11-06065;6;6B;6B_NE_2012;106.68;128;510;NA;915;2;4718;7.9;35.2;18.9;4.7;17.1;6
2012;NE;NE_2012;DS11-06068;6;6B;6B_NE_2012;121.92;127;510;NA;914;2;5413;7.8;34.8;18.5;4.8;16.2;6
2012;NE;NE_2012;DS11-06069;6;6B;6B_NE_2012;93.98;128;510;NA;915;1;4948;7.8;34.8;18.5;4.8;16.4;6
2012;NE;NE_2012;DS11-06070;6;6B;6B_NE_2012;111.76;131;510;NA;918;2;5925;7.9;35.4;18.5;4.7;13.9;6
2012;NE;NE_2012;DS11-06071;6;6B;6B_NE_2012;109.22;130;510;NA;917;1.5;5495;7.9;36.3;17.7;4.7;15.8;6
2012;NE;NE_2012;DS11-06072;6;6B;6B_NE_2012;111.76;131;510;NA;918;2.5;5462;7.7;36.1;18.4;4.7;15.6;6
2012;NE;NE_2012;DS11-06073;6;6B;6B_NE_2012;119.38;130;510;NA;917;2;5196;7.9;35.4;18.7;4.7;16.6;6
2012;NE;NE_2012;DS11-06074;6;6B;6B_NE_2012;111.76;127;510;NA;914;2.5;4730;7.7;36.2;17.8;4.8;13.5;6
2012;NE;NE_2012;DS11-06078;6;6B;6B_NE_2012;104.14;123;510;NA;910;1.5;4608;7.7;33.6;19.8;4.8;14.9;6
2012;NE;NE_2012;DS11-06080;6;6B;6B_NE_2012;99.06;123;510;NA;910;1.5;4026;7.5;35;18.8;4.7;14.6;6
2012;NE;NE_2012;DS11-06081;6;6B;6B_NE_2012;104.14;132;510;NA;919;2;5247;7.5;35;18;4.8;14.2;6
2012;NE;NE_2012;DS11-06082;6;6B;6B_NE_2012;106.68;129;510;NA;916;1.5;5200;7.7;34.8;19.1;4.7;15;6
2012;NE;NE_2012;DS11-06083;6;6B;6B_NE_2012;111.76;125;510;NA;912;1.5;5387;8;35.7;18.9;4.7;16.4;6
2012;NE;NE_2012;DS11-06085;6;6B;6B_NE_2012;104.14;127;510;NA;914;1.5;5948;7.8;34.4;18.5;4.9;15.4;6
2012;NE;NE_2012;DS11-06086;6;6B;6B_NE_2012;104.14;124;510;NA;911;1;4309;7.5;35.5;18.6;4.7;15;6
2012;NE;NE_2012;DS11-06087;6;6B;6B_NE_2012;88.9;123;510;NA;910;1.5;5145;7.5;32.8;19.7;4.9;14.8;6
2012;NE;NE_2012;DS11-06088;6;6B;6B_NE_2012;111.76;129;510;NA;916;1;4591;7.6;36.4;17.9;4.7;15.5;6
2012;NE;NE_2012;DS11-06089;6;6B;6B_NE_2012;99.06;124;510;NA;911;1;5170;7.7;34.4;19.2;4.8;17.1;6
2012;NE;NE_2012;DS11-06090;6;6B;6B_NE_2012;99.06;127;510;NA;914;2;4754;7.6;34.4;18.5;4.9;14.7;6
2012;NE;NE_2012;DS11-06092;6;6B;6B_NE_2012;109.22;125;510;NA;912;1;5024;8.3;36.2;18.2;4.7;14.2;6
2012;NE;NE_2012;DS11-06093;6;6B;6B_NE_2012;104.14;127;510;NA;914;1.5;5230;7.9;35.3;18.7;4.7;14.7;6
2012;NE;NE_2012;DS11-06094;6;6B;6B_NE_2012;101.6;124;510;NA;911;1;3882;7.3;36.2;18.6;4.7;13.8;6
2012;NE;NE_2012;DS11-06095;6;6B;6B_NE_2012;101.6;123;510;NA;910;2;4172;7.3;36.2;18.5;4.7;14.1;6
2012;NE;NE_2012;DS11-08002;8;8A;8A_NE_2012;114.3;129;510;NA;916;1.5;5901;7.2;35.6;18.5;4.7;15.6;6
2012;NE;NE_2012;DS11-08003;8;8A;8A_NE_2012;121.92;132;510;NA;919;1;6050;7.3;34.1;19.1;4.8;16.1;6
2012;NE;NE_2012;DS11-08004;8;8A;8A_NE_2012;124.46;131;510;NA;918;1.5;5716;7.5;35.4;18.5;4.7;17.8;6
2012;NE;NE_2012;DS11-08005;8;8A;8A_NE_2012;119.38;129;510;NA;916;2.5;3821;7.4;36.4;18;4.7;15;6
2012;NE;NE_2012;DS11-08006;8;8A;8A_NE_2012;124.46;127;510;NA;914;1;5580;8.2;34.6;19.2;4.8;15.6;6
2012;NE;NE_2012;DS11-08008;8;8A;8A_NE_2012;129.54;133;510;NA;920;1.5;5688;7.4;34.8;18.6;4.8;15.9;6
2012;NE;NE_2012;DS11-08009;8;8A;8A_NE_2012;121.92;135;510;NA;922;1.5;6462;7.5;34.4;18.5;4.8;15.9;6
2012;NE;NE_2012;DS11-08010;8;8A;8A_NE_2012;121.92;128;510;NA;915;1.5;5789;7.4;34.2;18.7;4.8;14.8;6
2012;NE;NE_2012;DS11-08011;8;8A;8A_NE_2012;132.08;132;510;NA;919;2;4464;7.5;33.5;19.1;4.8;16.6;6
2012;NE;NE_2012;DS11-08012;8;8A;8A_NE_2012;124.46;129;510;NA;916;1.5;5245;7.5;34.1;19;4.8;17.8;6
2012;NE;NE_2012;DS11-08013;8;8A;8A_NE_2012;127;136;510;NA;923;3;4771;7.6;34.5;18.8;4.8;16;6
2012;NE;NE_2012;DS11-08014;8;8A;8A_NE_2012;121.92;127;510;NA;914;2;5621;7.5;34.4;19.2;4.8;14.8;6
2012;NE;NE_2012;DS11-08016;8;8A;8A_NE_2012;124.46;127;510;NA;914;1.5;5110;7.6;34.4;18.4;4.9;17.9;6
2012;NE;NE_2012;DS11-08017;8;8A;8A_NE_2012;127;131;510;NA;918;1.5;5644;7.3;35.5;18.2;4.8;16.6;6
2012;NE;NE_2012;DS11-08018;8;8A;8A_NE_2012;119.38;132;510;NA;919;2.5;5380;7.7;35.9;18.5;4.7;16.7;6
2012;NE;NE_2012;DS11-08019;8;8A;8A_NE_2012;124.46;134;510;NA;921;2;4907;7.5;33.6;18.4;4.9;17;6
2012;NE;NE_2012;DS11-08020;8;8A;8A_NE_2012;121.92;134;510;NA;921;2;5911;7.4;35.1;18.4;4.8;16.2;6
2012;NE;NE_2012;DS11-08021;8;8A;8A_NE_2012;121.92;131;510;NA;918;1.5;5126;7.6;35.4;18.6;4.7;16.1;6
2012;NE;NE_2012;DS11-08022;8;8A;8A_NE_2012;104.14;128;510;NA;915;2;5437;7.6;34.8;18.9;4.7;16.2;6
2012;NE;NE_2012;DS11-08023;8;8A;8A_NE_2012;121.92;129;510;NA;916;1.5;4522;8.3;35.6;18.7;4.7;13.6;6
2012;NE;NE_2012;DS11-08025;8;8A;8A_NE_2012;114.3;135;510;NA;922;3;3997;7.5;36.2;17.4;4.8;14.9;6
2012;NE;NE_2012;DS11-08026;8;8A;8A_NE_2012;111.76;127;510;NA;914;1.5;5687;7.6;34.2;19.1;4.8;17.7;6
2012;NE;NE_2012;DS11-08027;8;8A;8A_NE_2012;114.3;129;510;NA;916;2;7487;7.7;34.9;18.5;4.8;15.8;6
2012;NE;NE_2012;DS11-08028;8;8A;8A_NE_2012;104.14;128;510;NA;915;1.5;5450;7.3;34.9;18.8;4.8;16.2;6
2012;NE;NE_2012;DS11-08029;8;8A;8A_NE_2012;121.92;135;510;NA;922;1.5;5642;7.5;34;18.7;4.8;16.1;6
2012;NE;NE_2012;DS11-08030;8;8A;8A_NE_2012;127;135;510;NA;922;2;5029;7.4;34.9;18.3;4.8;15.7;6
2012;NE;NE_2012;DS11-08031;8;8A;8A_NE_2012;111.76;131;510;NA;918;1.5;6447;7.4;34.2;18.7;4.8;17.3;6
2012;NE;NE_2012;DS11-08032;8;8A;8A_NE_2012;109.22;128;510;NA;915;2;5814;8;33.3;19.6;4.8;16.7;6
2012;NE;NE_2012;DS11-08034;8;8A;8A_NE_2012;132.08;136;510;NA;923;2.5;4591;7.6;35.2;18.5;4.8;16.7;6
2012;NE;NE_2012;DS11-08035;8;8A;8A_NE_2012;129.54;128;510;NA;915;2;5593;7.6;35.9;18;4.7;16.9;6
2012;NE;NE_2012;DS11-08036;8;8A;8A_NE_2012;109.22;128;510;NA;915;1.5;5428;7.4;34;18.7;4.9;14.9;6
2012;NE;NE_2012;DS11-08037;8;8A;8A_NE_2012;127;131;510;NA;918;2;4944;7.5;35.5;18;4.8;15;6
2012;NE;NE_2012;DS11-08039;8;8A;8A_NE_2012;124.46;127;510;NA;914;1;5737;7.8;34.2;19.3;4.8;18.2;6
2012;NE;NE_2012;DS11-08041;8;8A;8A_NE_2012;121.92;128;510;NA;915;2;4121;7.2;35.1;18.8;4.8;14;6
2012;NE;NE_2012;DS11-08042;8;8B;8B_NE_2012;121.92;133;510;NA;920;1.5;5634;7.2;34.8;19.1;4.7;15.6;6
2012;NE;NE_2012;DS11-08043;8;8B;8B_NE_2012;132.08;133;510;NA;920;3.5;4332;7.9;35.4;18.2;4.8;17;6
2012;NE;NE_2012;DS11-08044;8;8B;8B_NE_2012;127;133;510;NA;920;2;6275;7.6;34.4;19;4.8;16;6
2012;NE;NE_2012;DS11-08045;8;8B;8B_NE_2012;119.38;133;510;NA;920;3;4302;7.9;34.9;18.6;4.7;15.6;6
2012;NE;NE_2012;DS11-08046;8;8B;8B_NE_2012;104.14;133;510;NA;920;2;5476;6.9;35.1;18.4;4.8;15.6;6
2012;NE;NE_2012;DS11-08047;8;8B;8B_NE_2012;121.92;131;510;NA;918;2.5;5549;7.3;35.5;18.3;4.8;17.4;6
